"Priority","Area","FilePath","ItemKey","FieldName","CurrentValue","RequiredState","Reason"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_exact_path_blocker_action_pack.csv","RoadmapFacingSourceDocs","BlockerNotes","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_exact_path_blocker_action_pack.csv","RoadmapFacingSourceDocs","SourceCandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_exact_path_blocker_action_pack.csv","RoadmapFacingSourceDocs","SourceExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_exact_path_lookup_index.csv",".dockerignore","BaseName","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_exact_path_lookup_index.csv",".dockerignore","LowerBaseName","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_exact_path_lookup_index.csv",".editorconfig","BaseName","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_exact_path_lookup_index.csv",".editorconfig","LowerBaseName","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_exact_path_lookup_index.csv",".gitattributes","BaseName","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_exact_path_lookup_index.csv",".gitattributes","LowerBaseName","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_exact_path_lookup_index.csv",".gitignore","BaseName","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_exact_path_lookup_index.csv",".gitignore","BaseName","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_exact_path_lookup_index.csv",".gitignore","LowerBaseName","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_exact_path_lookup_index.csv",".gitignore","LowerBaseName","","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_apply_readiness_rollup.csv","","ReadinessStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_apply_readiness_rollup.csv","","ReadinessStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_apply_readiness_rollup.csv","","ReadinessStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_apply_readiness_rollup.csv","","ReadinessStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_apply_readiness_rollup.csv","","ReadinessStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_apply_readiness_rollup.csv","","ReadinessStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","DecisionDate","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","DecisionDate","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","DecisionDate","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","DecisionDate","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","DecisionDate","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","DecisionDate","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","DecisionStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","DecisionStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","DecisionStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","DecisionStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","DecisionStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","DecisionStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","ReadinessStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","ReadinessStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","ReadinessStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","ReadinessStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","ReadinessStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_global_readiness_decision_log.csv","","ReadinessStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_manual_exact_path_validation.csv","04_vertical_slice","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_manual_exact_path_validation.csv","04_vertical_slice","ManualExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_manual_exact_path_validation.csv","06_ux_qa","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_manual_exact_path_validation.csv","06_ux_qa","ManualExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_manual_exact_path_validation.csv","ApprovalRecord","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_manual_exact_path_validation.csv","ApprovalRecord","ManualExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_manual_exact_path_validation.csv","GovernancePackNotes","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_manual_exact_path_validation.csv","GovernancePackNotes","ManualExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_manual_exact_path_validation.csv","GovernanceReleaseWaveLegacyCrossAge","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_manual_exact_path_validation.csv","GovernanceReleaseWaveLegacyCrossAge","ManualExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_manual_exact_path_validation.csv","K-KC05-K2-B01","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_manual_exact_path_validation.csv","K-KC05-K2-B01","ManualExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_manual_exact_path_validation.csv","RoadmapFacingSourceDocs","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_manual_exact_path_validation.csv","RoadmapFacingSourceDocs","ManualExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_next_action_execution_queue.csv","","QueueStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_next_action_execution_queue.csv","","QueueStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_next_action_execution_queue.csv","","QueueStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_next_action_execution_queue.csv","","QueueStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_next_action_execution_queue.csv","","QueueStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_next_action_execution_queue.csv","","QueueStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","apply_gate_rollup_2026-04-13","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\apply_gate_rollup_2026-04-13\kids_next_action_execution_queue.csv","","QueueStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
