"FileName","BaseName","Extension","DirectoryName","FullPath"
"PHASE2_STEP3A_fix_api_base_require_env_FULL.ps1","PHASE2_STEP3A_fix_api_base_require_env_FULL",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\PHASE2_STEP3A_fix_api_base_require_env_FULL.ps1"
"PHASE2_STEP3B_frontend_no_hardcoded_urls_GUARD_FULL.ps1","PHASE2_STEP3B_frontend_no_hardcoded_urls_GUARD_FULL",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\PHASE2_STEP3B_frontend_no_hardcoded_urls_GUARD_FULL.ps1"
"PHASE2_STEP3_frontend_no_hardcoded_urls_GUARD.ps1","PHASE2_STEP3_frontend_no_hardcoded_urls_GUARD",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\PHASE2_STEP3_frontend_no_hardcoded_urls_GUARD.ps1"
"phase_1_2C_create_baseline_snapshot.ps1","phase_1_2C_create_baseline_snapshot",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_1_2C_create_baseline_snapshot.ps1"
"phase_2_1C_fix_backend_tests.ps1","phase_2_1C_fix_backend_tests",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_2_1C_fix_backend_tests.ps1"
"phase_2_1D_fix_puzzles_json.ps1","phase_2_1D_fix_puzzles_json",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_2_1D_fix_puzzles_json.ps1"
"phase_2_1D_fix_puzzles_json_CLEAN.ps1","phase_2_1D_fix_puzzles_json_CLEAN",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_2_1D_fix_puzzles_json_CLEAN.ps1"
"phase_2_1D_fix_puzzles_json_CLEAN_v2.ps1","phase_2_1D_fix_puzzles_json_CLEAN_v2",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_2_1D_fix_puzzles_json_CLEAN_v2.ps1"
"phase_2_1D_patch_parse_issue.ps1","phase_2_1D_patch_parse_issue",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_2_1D_patch_parse_issue.ps1"
"phase_2_1D_patch_parse_issue_v2.ps1","phase_2_1D_patch_parse_issue_v2",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_2_1D_patch_parse_issue_v2.ps1"
"phase_2_1_add_backend_tests.ps1","phase_2_1_add_backend_tests",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_2_1_add_backend_tests.ps1"
"phase_2_1_fix_backend_tests.ps1","phase_2_1_fix_backend_tests",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_2_1_fix_backend_tests.ps1"
"phase_2_2A_add_frontend_tests.ps1","phase_2_2A_add_frontend_tests",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_2_2A_add_frontend_tests.ps1"
"phase_2_2B_fix_frontend_unit_tests.ps1","phase_2_2B_fix_frontend_unit_tests",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_2_2B_fix_frontend_unit_tests.ps1"
"phase_2_2C_setup_playwright_e2e.ps1","phase_2_2C_setup_playwright_e2e",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_2_2C_setup_playwright_e2e.ps1"
"phase_2_2D_add_prod_playwright_runner.ps1","phase_2_2D_add_prod_playwright_runner",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_2_2D_add_prod_playwright_runner.ps1"
"phase_2_2E_one_command_fullcheck.ps1","phase_2_2E_one_command_fullcheck",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_2_2E_one_command_fullcheck.ps1"
"phase_2_2G_ci_guardrails.ps1","phase_2_2G_ci_guardrails",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_2_2G_ci_guardrails.ps1"
"phase_3_1_add_health_endpoint.ps1","phase_3_1_add_health_endpoint",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\phase_3_1_add_health_endpoint.ps1"
"PHASE_4D_create_contract_docs.ps1.bak_20251225_141314","PHASE_4D_create_contract_docs.ps1",".bak_20251225_141314","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\PHASE_4D_create_contract_docs.ps1.bak_20251225_141314"
"PHASE_5A_extend_puzzles_backend.ps1","PHASE_5A_extend_puzzles_backend",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\PHASE_5A_extend_puzzles_backend.ps1"
"PHASE_5A_extend_puzzles_json.ps1","PHASE_5A_extend_puzzles_json",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\PHASE_5A_extend_puzzles_json.ps1"
"PHASE_5B_extend_puzzles_list.ps1","PHASE_5B_extend_puzzles_list",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\PHASE_5B_extend_puzzles_list.ps1"
"PHASE_5_DAY_START.ps1","PHASE_5_DAY_START",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\PHASE_5_DAY_START.ps1"
"prod_full_check.ps1","prod_full_check",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\prod_full_check.ps1"
"prod_sanity.ps1","prod_sanity",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\prod_sanity.ps1"
"prod_sanity_local.log","prod_sanity_local",".log","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\prod_sanity_local.log"
"prod_sanity_prod.log","prod_sanity_prod",".log","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\prod_sanity_prod.log"
"qa_helpers.ps1","qa_helpers",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\qa_helpers.ps1"
"QUARANTINE_01_server_duplicates.ps1","QUARANTINE_01_server_duplicates",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\QUARANTINE_01_server_duplicates.ps1"
"README.md","README",".md","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\README.md"
"README_MindLab_Scripts.md","README_MindLab_Scripts",".md","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\README_MindLab_Scripts.md"
"RESET_01_restart_clean.ps1","RESET_01_restart_clean",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\RESET_01_restart_clean.ps1"
"restart_backend_only.ps1","restart_backend_only",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\restart_backend_only.ps1"
"restart_frontend_only.ps1","restart_frontend_only",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\restart_frontend_only.ps1"
"run_all.ps1","run_all",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_all.ps1"
"run_all.ps1 - Errors encounter_12.03.3025.docx","run_all.ps1 - Errors encounter_12.03.3025",".docx","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_all.ps1 - Errors encounter_12.03.3025.docx"
"run_all.ps1.before_MyInvocationFix_20251130_110232","run_all.ps1",".before_MyInvocationFix_20251130_110232","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_all.ps1.before_MyInvocationFix_20251130_110232"
"run_all.ps1.before_Statement_fix_20251130_105302","run_all.ps1",".before_Statement_fix_20251130_105302","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_all.ps1.before_Statement_fix_20251130_105302"
"run_all.ps1.ps1","run_all.ps1",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_all.ps1.ps1"
"run_backend.ps1","run_backend",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_backend.ps1"
"run_backend.ps1.ps1","run_backend.ps1",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_backend.ps1.ps1"
"run_backend_api_error_tests.ps1","run_backend_api_error_tests",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_backend_api_error_tests.ps1"
"run_backend_api_smoke.ps1","run_backend_api_smoke",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_backend_api_smoke.ps1"
"run_backend_dev.ps1","run_backend_dev",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_backend_dev.ps1"
"run_backend_prod.ps1","run_backend_prod",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_backend_prod.ps1"
"run_backend_puzzles_contract.ps1","run_backend_puzzles_contract",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_backend_puzzles_contract.ps1"
"RUN_BACKEND_SANITY.ps1","RUN_BACKEND_SANITY",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\RUN_BACKEND_SANITY.ps1"
"run_daily_check.ps1","run_daily_check",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_check.ps1"
"run_daily_env_check.ps1","run_daily_env_check",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_env_check.ps1"
"run_daily_flow_tests.ps1","run_daily_flow_tests",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_flow_tests.ps1"
"run_daily_phase.ps1","run_daily_phase",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_phase.ps1"
"run_daily_result_tests.ps1","run_daily_result_tests",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_result_tests.ps1"
"run_daily_result_ui_test.ps1","run_daily_result_ui_test",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_result_ui_test.ps1"
"run_daily_routine.ps1","run_daily_routine",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_routine.ps1"
"run_daily_rtf_summary.ps1","run_daily_rtf_summary",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_rtf_summary.ps1"
"run_daily_sanity_daily.ps1","run_daily_sanity_daily",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_sanity_daily.ps1"
"run_daily_solve_ui_test.ps1","run_daily_solve_ui_test",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_solve_ui_test.ps1"
"run_daily_start.ps1","run_daily_start",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_start.ps1"
"run_daily_ui_demo.ps1","run_daily_ui_demo",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_ui_demo.ps1"
"run_daily_ui_optional_test.ps1","run_daily_ui_optional_test",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_ui_optional_test.ps1"
"run_daily_ui_test.ps1","run_daily_ui_test",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_ui_test.ps1"
"run_daily_ui_tests.ps1","run_daily_ui_tests",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_ui_tests.ps1"
"run_daily_with_error_log.ps1","run_daily_with_error_log",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_daily_with_error_log.ps1"
"run_dev_env_plus_debug.ps1","run_dev_env_plus_debug",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_dev_env_plus_debug.ps1"
"run_duplicate_scan.ps1","run_duplicate_scan",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_duplicate_scan.ps1"
"run_duplicate_scan.ps1.BROKEN_20251227_2037","run_duplicate_scan.ps1",".BROKEN_20251227_2037","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_duplicate_scan.ps1.BROKEN_20251227_2037"
"run_duplicate_scan.ps1.BROKEN_20251227_2048","run_duplicate_scan.ps1",".BROKEN_20251227_2048","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_duplicate_scan.ps1.BROKEN_20251227_2048"
"run_duplicate_scan.ps1.BROKEN_20251227_2052","run_duplicate_scan.ps1",".BROKEN_20251227_2052","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_duplicate_scan.ps1.BROKEN_20251227_2052"
"run_duplicate_scan.ps1.BROKEN_20251227_2055","run_duplicate_scan.ps1",".BROKEN_20251227_2055","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_duplicate_scan.ps1.BROKEN_20251227_2055"
"run_duplicate_scan.ps1.BROKEN_20251227_2058","run_duplicate_scan.ps1",".BROKEN_20251227_2058","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_duplicate_scan.ps1.BROKEN_20251227_2058"
"run_everything_sanity.ps1","run_everything_sanity",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_everything_sanity.ps1"
"run_fix_daily_api_imports.ps1","run_fix_daily_api_imports",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_fix_daily_api_imports.ps1"
"run_frontend.ps1","run_frontend",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_frontend.ps1"
"run_frontend.ps1.ps1","run_frontend.ps1",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_frontend.ps1.ps1"
"run_frontend_assets_debug.ps1","run_frontend_assets_debug",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_frontend_assets_debug.ps1"
"run_frontend_build_sanity.ps1","run_frontend_build_sanity",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_frontend_build_sanity.ps1"
"run_frontend_debug.ps1","run_frontend_debug",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_frontend_debug.ps1"
"run_frontend_dev_app.ps1","run_frontend_dev_app",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_frontend_dev_app.ps1"
"run_frontend_dev_daily.ps1","run_frontend_dev_daily",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_frontend_dev_daily.ps1"
"run_frontend_ui_smoke.ps1","run_frontend_ui_smoke",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_frontend_ui_smoke.ps1"
"run_fullcheck_backup.ps1","run_fullcheck_backup",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_fullcheck_backup.ps1"
"RUN_FULLSTACK_SANITY.ps1","RUN_FULLSTACK_SANITY",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\RUN_FULLSTACK_SANITY.ps1"
"RUN_FULLSTACK_SANITY.ps1.bak_20260104_114124","RUN_FULLSTACK_SANITY.ps1",".bak_20260104_114124","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\RUN_FULLSTACK_SANITY.ps1.bak_20260104_114124"
"RUN_FULLSTACK_SANITY.ps1.bak_20260104_114949","RUN_FULLSTACK_SANITY.ps1",".bak_20260104_114949","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\RUN_FULLSTACK_SANITY.ps1.bak_20260104_114949"
"run_full_day_stack.ps1","run_full_day_stack",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_full_day_stack.ps1"
"run_game_suite.ps1","run_game_suite",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_game_suite.ps1"
"run_invariants_check.ps1","run_invariants_check",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_invariants_check.ps1"
"run_mindlab_daily_routine.ps1","run_mindlab_daily_routine",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_mindlab_daily_routine.ps1"
"run_mindlab_daily_routine.ps1.before_safe_rewrite_20251130_114326","run_mindlab_daily_routine.ps1",".before_safe_rewrite_20251130_114326","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_mindlab_daily_routine.ps1.before_safe_rewrite_20251130_114326"
"run_mindlab_daily_routine.ps1.before_v2_20251130_120420","run_mindlab_daily_routine.ps1",".before_v2_20251130_120420","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_mindlab_daily_routine.ps1.before_v2_20251130_120420"
"run_mindlab_daily_stack.ps1","run_mindlab_daily_stack",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_mindlab_daily_stack.ps1"
"run_morning_frontend_sanity.ps1","run_morning_frontend_sanity",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_morning_frontend_sanity.ps1"
"run_next_steps_suite.ps1","run_next_steps_suite",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_next_steps_suite.ps1"
"run_phase1.ps1","run_phase1",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase1.ps1"
"run_phase10_setup.ps1","run_phase10_setup",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase10_setup.ps1"
"run_phase11_setup.ps1","run_phase11_setup",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase11_setup.ps1"
"run_phase12_fix_daily_routes.ps1","run_phase12_fix_daily_routes",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase12_fix_daily_routes.ps1"
"run_phase12_js_backend.ps1","run_phase12_js_backend",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase12_js_backend.ps1"
"run_phase12_setup.ps1","run_phase12_setup",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase12_setup.ps1"
"run_phase12_wire_router.ps1","run_phase12_wire_router",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase12_wire_router.ps1"
"run_phase13_7_daily_ui.ps1","run_phase13_7_daily_ui",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase13_7_daily_ui.ps1"
"run_phase13_7_ui_sanity.ps1","run_phase13_7_ui_sanity",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase13_7_ui_sanity.ps1"
"run_phase13_7_use_daily_ui.ps1","run_phase13_7_use_daily_ui",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase13_7_use_daily_ui.ps1"
"run_phase2.ps1","run_phase2",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase2.ps1"
"run_phase3.ps1","run_phase3",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase3.ps1"
"run_phase4_ci.ps1","run_phase4_ci",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase4_ci.ps1"
"run_phase5_change.ps1","run_phase5_change",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase5_change.ps1"
"run_phase6_dev_quick.ps1","run_phase6_dev_quick",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase6_dev_quick.ps1"
"RUN_PHASE6_EVIDENCE.ps1","RUN_PHASE6_EVIDENCE",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\RUN_PHASE6_EVIDENCE.ps1"
"run_phase7_snapshot.ps1","run_phase7_snapshot",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase7_snapshot.ps1"
"run_phase8_cycle.ps1","run_phase8_cycle",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase8_cycle.ps1"
"RUN_PHASE8_GATE.ps1","RUN_PHASE8_GATE",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\RUN_PHASE8_GATE.ps1"
"run_phase8_new_feature.ps1","run_phase8_new_feature",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_phase8_new_feature.ps1"
"run_prod_full_check.ps1","run_prod_full_check",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_prod_full_check.ps1"
"run_prod_playwright_only.ps1","run_prod_playwright_only",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_prod_playwright_only.ps1"
"run_progress_ui_test.ps1","run_progress_ui_test",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_progress_ui_test.ps1"
"run_quick_daily_stack.ps1","run_quick_daily_stack",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_quick_daily_stack.ps1"
"run_quick_daily_stack.ps1.broken_backup_20251130_102459","run_quick_daily_stack.ps1",".broken_backup_20251130_102459","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_quick_daily_stack.ps1.broken_backup_20251130_102459"
"run_quick_daily_stack.ps1.broken_backup_20251130_103232","run_quick_daily_stack.ps1",".broken_backup_20251130_103232","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_quick_daily_stack.ps1.broken_backup_20251130_103232"
"run_quick_env_check.ps1","run_quick_env_check",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_quick_env_check.ps1"
"run_route_sanity.ps1","run_route_sanity",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_route_sanity.ps1"
"run_tests.ps1","run_tests",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_tests.ps1"
"run_ui_suite.ps1","run_ui_suite",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_ui_suite.ps1"
"run_verify_e2e_manifest.ps1","run_verify_e2e_manifest",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\run_verify_e2e_manifest.ps1"
"sanity.ps1","sanity",".ps1","C:\Projects\MindLab_Starter_Project","C:\Projects\MindLab_Starter_Project\sanity.ps1"
