"FilePath","LineNumber","Keyword","Snippet","RecommendedAction"
"frontend/src/engine/mindlab_adaptive_engine.js","4","AGE_MODE_REFERENCE","if (!stage) return null","Review before Adults route placement design."
"frontend/src/engine/mindlab_adaptive_engine.js","6","AGE_MODE_REFERENCE","if (performance === ""high"") return stage + ""_advance""","Review before Adults route placement design."
"frontend/src/engine/mindlab_adaptive_engine.js","7","AGE_MODE_REFERENCE","if (performance === ""low"") return stage + ""_repeat""","Review before Adults route placement design."
"frontend/src/engine/mindlab_adaptive_engine.js","9","AGE_MODE_REFERENCE","return stage + ""_standard""","Review before Adults route placement design."
"frontend/src/engine/mindlab_backend_route_probe.js","31","AGE_MODE_REFERENCE","console.log(""BODY:"", error.message)","Review before Adults route placement design."
"frontend/src/engine/mindlab_safe_fetch.js","15","AGE_MODE_REFERENCE","const message = json && json.error ? json.error : `HTTP ${response.status}`;","Review before Adults route placement design."
"frontend/src/engine/mindlab_safe_fetch.js","16","AGE_MODE_REFERENCE","throw new Error(message);","Review before Adults route placement design."
"frontend/src/engine/mindlab_state_sync.js","1","AGE_MODE_REFERENCE","export function loadMindLabState(storageKey = ""mindlab-progress"") {","Review before Adults route placement design."
"frontend/src/engine/mindlab_state_sync.js","2","AGE_MODE_REFERENCE","const raw = window.localStorage.getItem(storageKey);","Review before Adults route placement design."
"frontend/src/engine/mindlab_state_sync.js","15","AGE_MODE_REFERENCE","export function saveMindLabState(state, storageKey = ""mindlab-progress"") {","Review before Adults route placement design."
"frontend/src/engine/mindlab_state_sync.js","16","AGE_MODE_REFERENCE","window.localStorage.setItem(storageKey, JSON.stringify(state));","Review before Adults route placement design."
"frontend/src/engine/mindlab_state_tracker.js","3","AGE_MODE_REFERENCE","stage: ""K1"",","Review before Adults route placement design."
"frontend/src/lib/auth.ts","1","AGE_MODE_REFERENCE","export function getToken(){ return localStorage.getItem(""token""); }","Review before Adults route placement design."
"frontend/src/lib/auth.ts","2","AGE_MODE_REFERENCE","export function clearAuth(){ localStorage.removeItem(""token""); window.location.href=""/login""; }","Review before Adults route placement design."
"frontend/src/main.tsx","7","KIDS_REFERENCE","import { startMindLabKidsRuntime } from ""./app/mindlab_kids_runtime.js"";","Review before Adults route placement design."
"frontend/src/main.tsx","23","AGE_MODE_REFERENCE","<React.StrictMode>","Review before Adults route placement design."
"frontend/src/main.tsx","27","AGE_MODE_REFERENCE","</React.StrictMode>","Review before Adults route placement design."
"frontend/src/main.tsx","30","KIDS_REFERENCE","async function bootMindLabKidsRuntime() {","Review before Adults route placement design."
"frontend/src/main.tsx","32","KIDS_REFERENCE","await startMindLabKidsRuntime(""#app"");","Review before Adults route placement design."
"frontend/src/main.tsx","34","AGE_MODE_REFERENCE","const message = error instanceof Error ? error.message : ""Unknown runtime error"";","Review before Adults route placement design."
"frontend/src/main.tsx","38","AGE_MODE_REFERENCE","<p id=""mindlab-feedback"">${message}</p>","Review before Adults route placement design."
"frontend/src/main.tsx","47","KIDS_REFERENCE","void bootMindLabKidsRuntime();","Review before Adults route placement design."
"frontend/src/pages/Daily.tsx","27","AGE_MODE_REFERENCE","if (!cancelled) setError(e?.message ?? ""Failed to load puzzles."");","Review before Adults route placement design."
"frontend/src/pages/Progress.tsx","10","AGE_MODE_REFERENCE","export default function ProgressPage() {","Review before Adults route placement design."
"frontend/src/pages/Progress.tsx","21","AGE_MODE_REFERENCE","setError(e?.message ?? ""Failed to load progress."");","Review before Adults route placement design."
"frontend/src/pages/Progress.tsx","32","AGE_MODE_REFERENCE","setError(e?.message ?? ""Failed to reset progress."");","Review before Adults route placement design."
"frontend/src/pages/PuzzlesPlay.tsx","53","AGE_MODE_REFERENCE","refreshAll().catch((e) => setMsg(String(e?.message || e)));","Review before Adults route placement design."
"frontend/src/pages/PuzzlesPlay.tsx","69","AGE_MODE_REFERENCE","setMsg(String(e?.message || e));","Review before Adults route placement design."
"frontend/src/pages/PuzzlesPlay.tsx","83","AGE_MODE_REFERENCE","setMsg(String(e?.message || e));","Review before Adults route placement design."
"frontend/src/pages/SolvePuzzle.tsx","157","AGE_MODE_REFERENCE","setErr(e?.message || ""Failed to load"");","Review before Adults route placement design."
"frontend/src/pages/SolvePuzzle.tsx","196","AGE_MODE_REFERENCE","setErr(e?.message || ""Solve failed"");","Review before Adults route placement design."
"frontend/src/progress/ProgressPage.tsx","42","AGE_MODE_REFERENCE","<div data-testid=""progress-page"" style={{ padding: ""1.5rem"" }}>","Review before Adults route placement design."
"frontend/src/puzzles/phase5/phase5.registry.ts","9","AGE_MODE_REFERENCE","category?: string;","Review before Adults route placement design."
"frontend/src/puzzles/phase5/phase5.registry.ts","17","AGE_MODE_REFERENCE","category: ""Logic"",","Review before Adults route placement design."
"frontend/src/puzzles/phase5/phase5.registry.ts","23","AGE_MODE_REFERENCE","category: ""Geography"",","Review before Adults route placement design."
"frontend/src/puzzles/phase5/phase5.registry.ts","29","AGE_MODE_REFERENCE","category: ""Word"",","Review before Adults route placement design."
"frontend/src/services/mindlab_v2_client_api_test.js","73","AGE_MODE_REFERENCE","console.error(err.message || err);","Review before Adults route placement design."
"frontend/src/ui/mindlab_interaction_controller.js","20","AGE_MODE_REFERENCE","onError: (error) => renderMindLabStatus(""mindlab-status-line"", error.message, true)","Review before Adults route placement design."
"frontend/src/ui/mindlab_interaction_controller.js","27","AGE_MODE_REFERENCE","renderMindLabStatus(""mindlab-status-line"", error.message, true);","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_01.js","1","KIDS_REFERENCE","function renderCertifiedKidsPuzzle01(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_01.js","4","KIDS_REFERENCE","if (!host) throw new Error(""Certified Kids Puzzle 01 host not found"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_01.js","7","KIDS_REFERENCE","<div class=""mindlab-kids-puzzle"">","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_01.js","12","KIDS_REFERENCE","<div id=""mindlab-certified-kids-puzzle-01-feedback""></div>","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_01.js","16","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-certified-kids-puzzle-01-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_01.js","26","KIDS_REFERENCE","module.exports = { renderCertifiedKidsPuzzle01 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_02.js","1","KIDS_REFERENCE","function renderCertifiedKidsPuzzle02(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_02.js","4","KIDS_REFERENCE","if (!host) throw new Error(""Certified Kids Puzzle 02 host not found"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_02.js","6","KIDS_REFERENCE","host.innerHTML = '<div class=""mindlab-kids-puzzle"">' +","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_02.js","7","KIDS_REFERENCE","'<p>Certified Kids Puzzle 02 prompt goes here.</p>' +","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_02.js","11","KIDS_REFERENCE","'<div id=""mindlab-certified-kids-puzzle-02-feedback""></div>' +","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_02.js","14","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-certified-kids-puzzle-02-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_02.js","24","KIDS_REFERENCE","module.exports = { renderCertifiedKidsPuzzle02 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_03.js","1","KIDS_REFERENCE","function renderCertifiedKidsPuzzle03(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_03.js","4","KIDS_REFERENCE","if (!host) throw new Error(""Certified Kids Puzzle 03 host not found"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_03.js","6","KIDS_REFERENCE","host.innerHTML = '<div class=""mindlab-kids-puzzle"">' +","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_03.js","7","KIDS_REFERENCE","'<p>Certified Kids Puzzle 03 prompt goes here.</p>' +","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_03.js","11","KIDS_REFERENCE","'<div id=""mindlab-certified-kids-puzzle-03-feedback""></div>' +","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_03.js","14","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-certified-kids-puzzle-03-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_03.js","24","KIDS_REFERENCE","module.exports = { renderCertifiedKidsPuzzle03 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_04.js","1","KIDS_REFERENCE","function renderCertifiedKidsPuzzle04(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_04.js","4","KIDS_REFERENCE","if (!host) throw new Error(""Certified Kids Puzzle 04 host not found"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_04.js","6","KIDS_REFERENCE","host.innerHTML = '<div class=""mindlab-kids-puzzle"">' +","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_04.js","7","KIDS_REFERENCE","'<p>Certified Kids Puzzle 04 prompt goes here.</p>' +","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_04.js","11","KIDS_REFERENCE","'<div id=""mindlab-certified-kids-puzzle-04-feedback""></div>' +","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_04.js","14","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-certified-kids-puzzle-04-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_04.js","24","KIDS_REFERENCE","module.exports = { renderCertifiedKidsPuzzle04 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_05.js","1","KIDS_REFERENCE","function renderCertifiedKidsPuzzle05(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_05.js","4","KIDS_REFERENCE","if (!host) throw new Error(""Certified Kids Puzzle 05 host not found"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_05.js","6","KIDS_REFERENCE","host.innerHTML = '<div class=""mindlab-kids-puzzle"">' +","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_05.js","7","KIDS_REFERENCE","'<p>Certified Kids Puzzle 05 prompt goes here.</p>' +","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_05.js","11","KIDS_REFERENCE","'<div id=""mindlab-certified-kids-puzzle-05-feedback""></div>' +","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_05.js","14","KIDS_REFERENCE","const feedback = host.querySelector(""#mindlab-certified-kids-puzzle-05-feedback"");","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_05.js","24","KIDS_REFERENCE","module.exports = { renderCertifiedKidsPuzzle05 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_06.js","1","KIDS_REFERENCE","function renderCertifiedKidsPuzzle06(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_06.js","6","KIDS_REFERENCE","host.innerHTML = '<div class=""mindlab-kids-puzzle"">' +","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_06.js","24","KIDS_REFERENCE","module.exports = { renderCertifiedKidsPuzzle06 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_07.js","1","KIDS_REFERENCE","function renderCertifiedKidsPuzzle07(containerId) {","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_07.js","6","KIDS_REFERENCE","host.innerHTML = '<div class=""mindlab-kids-puzzle"">' +","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_07.js","24","KIDS_REFERENCE","module.exports = { renderCertifiedKidsPuzzle07 };","Review before Adults route placement design."
"frontend/src/ui/mindlab_kids_certified_puzzle_08.js","1","KIDS_REFERENCE","function renderCertifiedKidsPuzzle08(containerId) {","Review before Adults route placement design."
